scene_id,scene_key,dataset,split,source_group,eligible_frame_count,frame_count,scene_root
yifei_scannetv2_hf__scannetv2__scans__scene0449_00,yifei_scannetv2_hf/scannetv2/scans/scene0449_00,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,104,64,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0449_00
yifei_scannetv2_hf__scannetv2__scans__scene0449_01,yifei_scannetv2_hf/scannetv2/scans/scene0449_01,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,124,64,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0449_01
yifei_scannetv2_hf__scannetv2__scans__scene0449_02,yifei_scannetv2_hf/scannetv2/scans/scene0449_02,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,110,64,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0449_02
yifei_scannetv2_hf__scannetv2__scans__scene0451_01,yifei_scannetv2_hf/scannetv2/scans/scene0451_01,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,130,64,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0451_01
yifei_scannetv2_hf__scannetv2__scans__scene0451_04,yifei_scannetv2_hf/scannetv2/scans/scene0451_04,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,113,64,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0451_04
yifei_scannetv2_hf__scannetv2__scans__scene0452_00,yifei_scannetv2_hf/scannetv2/scans/scene0452_00,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,173,64,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0452_00
yifei_scannetv2_hf__scannetv2__scans__scene0456_00,yifei_scannetv2_hf/scannetv2/scans/scene0456_00,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,92,64,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0456_00
yifei_scannetv2_hf__scannetv2__scans__scene0468_00,yifei_scannetv2_hf/scannetv2/scans/scene0468_00,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,132,64,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0468_00
yifei_scannetv2_hf__scannetv2__scans__scene0468_02,yifei_scannetv2_hf/scannetv2/scans/scene0468_02,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,115,64,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0468_02
yifei_scannetv2_hf__scannetv2__scans__scene0469_02,yifei_scannetv2_hf/scannetv2/scans/scene0469_02,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,41,41,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0469_02
yifei_scannetv2_hf__scannetv2__scans__scene0471_01,yifei_scannetv2_hf/scannetv2/scans/scene0471_01,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,45,45,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0471_01
yifei_scannetv2_hf__scannetv2__scans__scene0472_02,yifei_scannetv2_hf/scannetv2/scans/scene0472_02,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,1396,64,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0472_02
yifei_scannetv2_hf__scannetv2__scans__scene0474_01,yifei_scannetv2_hf/scannetv2/scans/scene0474_01,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,141,64,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0474_01
yifei_scannetv2_hf__scannetv2__scans__scene0478_00,yifei_scannetv2_hf/scannetv2/scans/scene0478_00,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,71,64,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0478_00
yifei_scannetv2_hf__scannetv2__scans__scene0479_02,yifei_scannetv2_hf/scannetv2/scans/scene0479_02,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,42,42,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0479_02
yifei_scannetv2_hf__scannetv2__scans__scene0487_00,yifei_scannetv2_hf/scannetv2/scans/scene0487_00,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,2991,64,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0487_00
yifei_scannetv2_hf__scannetv2__scans__scene0489_00,yifei_scannetv2_hf/scannetv2/scans/scene0489_00,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,102,64,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0489_00
yifei_scannetv2_hf__scannetv2__scans__scene0495_00,yifei_scannetv2_hf/scannetv2/scans/scene0495_00,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,72,64,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0495_00
yifei_scannetv2_hf__scannetv2__scans__scene0501_00,yifei_scannetv2_hf/scannetv2/scans/scene0501_00,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,129,64,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0501_00
yifei_scannetv2_hf__scannetv2__scans__scene0501_01,yifei_scannetv2_hf/scannetv2/scans/scene0501_01,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,165,64,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0501_01
yifei_scannetv2_hf__scannetv2__scans__scene0501_02,yifei_scannetv2_hf/scannetv2/scans/scene0501_02,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,2128,64,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0501_02
yifei_scannetv2_hf__scannetv2__scans__scene0502_00,yifei_scannetv2_hf/scannetv2/scans/scene0502_00,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,52,52,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0502_00
yifei_scannetv2_hf__scannetv2__scans__scene0504_00,yifei_scannetv2_hf/scannetv2/scans/scene0504_00,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,165,64,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0504_00
yifei_scannetv2_hf__scannetv2__scans__scene0508_01,yifei_scannetv2_hf/scannetv2/scans/scene0508_01,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,163,64,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0508_01
yifei_scannetv2_hf__scannetv2__scans__scene0511_00,yifei_scannetv2_hf/scannetv2/scans/scene0511_00,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,83,64,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0511_00
yifei_scannetv2_hf__scannetv2__scans__scene0515_02,yifei_scannetv2_hf/scannetv2/scans/scene0515_02,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,175,64,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0515_02
yifei_scannetv2_hf__scannetv2__scans__scene0516_00,yifei_scannetv2_hf/scannetv2/scans/scene0516_00,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,136,64,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0516_00
yifei_scannetv2_hf__scannetv2__scans__scene0521_00,yifei_scannetv2_hf/scannetv2/scans/scene0521_00,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,105,64,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0521_00
yifei_scannetv2_hf__scannetv2__scans__scene0522_00,yifei_scannetv2_hf/scannetv2/scans/scene0522_00,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,1159,64,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0522_00
yifei_scannetv2_hf__scannetv2__scans__scene0525_01,yifei_scannetv2_hf/scannetv2/scans/scene0525_01,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,100,64,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0525_01
yifei_scannetv2_hf__scannetv2__scans__scene0525_02,yifei_scannetv2_hf/scannetv2/scans/scene0525_02,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,1604,64,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0525_02
yifei_scannetv2_hf__scannetv2__scans__scene0530_00,yifei_scannetv2_hf/scannetv2/scans/scene0530_00,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,75,64,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0530_00
yifei_scannetv2_hf__scannetv2__scans__scene0532_01,yifei_scannetv2_hf/scannetv2/scans/scene0532_01,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,27,27,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0532_01
yifei_scannetv2_hf__scannetv2__scans__scene0533_01,yifei_scannetv2_hf/scannetv2/scans/scene0533_01,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,2628,64,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0533_01
yifei_scannetv2_hf__scannetv2__scans__scene0536_01,yifei_scannetv2_hf/scannetv2/scans/scene0536_01,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,68,64,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0536_01
yifei_scannetv2_hf__scannetv2__scans__scene0539_01,yifei_scannetv2_hf/scannetv2/scans/scene0539_01,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,239,64,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0539_01
yifei_scannetv2_hf__scannetv2__scans__scene0543_00,yifei_scannetv2_hf/scannetv2/scans/scene0543_00,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,43,43,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0543_00
yifei_scannetv2_hf__scannetv2__scans__scene0544_00,yifei_scannetv2_hf/scannetv2/scans/scene0544_00,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,76,64,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0544_00
yifei_scannetv2_hf__scannetv2__scans__scene0545_00,yifei_scannetv2_hf/scannetv2/scans/scene0545_00,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,57,57,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0545_00
yifei_scannetv2_hf__scannetv2__scans__scene0545_02,yifei_scannetv2_hf/scannetv2/scans/scene0545_02,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,57,57,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0545_02
yifei_scannetv2_hf__scannetv2__scans__scene0547_00,yifei_scannetv2_hf/scannetv2/scans/scene0547_00,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,136,64,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0547_00
yifei_scannetv2_hf__scannetv2__scans__scene0547_01,yifei_scannetv2_hf/scannetv2/scans/scene0547_01,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,122,64,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0547_01
yifei_scannetv2_hf__scannetv2__scans__scene0547_02,yifei_scannetv2_hf/scannetv2/scans/scene0547_02,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,151,64,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0547_02
yifei_scannetv2_hf__scannetv2__scans__scene0548_02,yifei_scannetv2_hf/scannetv2/scans/scene0548_02,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,243,64,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0548_02
yifei_scannetv2_hf__scannetv2__scans__scene0551_00,yifei_scannetv2_hf/scannetv2/scans/scene0551_00,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,104,64,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0551_00
yifei_scannetv2_hf__scannetv2__scans__scene0552_01,yifei_scannetv2_hf/scannetv2/scans/scene0552_01,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,41,41,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0552_01
yifei_scannetv2_hf__scannetv2__scans__scene0553_02,yifei_scannetv2_hf/scannetv2/scans/scene0553_02,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,103,64,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0553_02
yifei_scannetv2_hf__scannetv2__scans__scene0558_02,yifei_scannetv2_hf/scannetv2/scans/scene0558_02,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,109,64,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0558_02
yifei_scannetv2_hf__scannetv2__scans__scene0559_00,yifei_scannetv2_hf/scannetv2/scans/scene0559_00,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,39,39,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0559_00
yifei_scannetv2_hf__scannetv2__scans__scene0559_01,yifei_scannetv2_hf/scannetv2/scans/scene0559_01,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,30,30,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0559_01
yifei_scannetv2_hf__scannetv2__scans__scene0568_00,yifei_scannetv2_hf/scannetv2/scans/scene0568_00,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,110,64,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0568_00
yifei_scannetv2_hf__scannetv2__scans__scene0570_00,yifei_scannetv2_hf/scannetv2/scans/scene0570_00,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,38,38,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0570_00
yifei_scannetv2_hf__scannetv2__scans__scene0572_02,yifei_scannetv2_hf/scannetv2/scans/scene0572_02,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,1282,64,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0572_02
yifei_scannetv2_hf__scannetv2__scans__scene0573_00,yifei_scannetv2_hf/scannetv2/scans/scene0573_00,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,54,54,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0573_00
yifei_scannetv2_hf__scannetv2__scans__scene0574_01,yifei_scannetv2_hf/scannetv2/scans/scene0574_01,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,112,64,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0574_01
yifei_scannetv2_hf__scannetv2__scans__scene0574_02,yifei_scannetv2_hf/scannetv2/scans/scene0574_02,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,107,64,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0574_02
yifei_scannetv2_hf__scannetv2__scans__scene0578_00,yifei_scannetv2_hf/scannetv2/scans/scene0578_00,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,1484,64,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0578_00
yifei_scannetv2_hf__scannetv2__scans__scene0578_01,yifei_scannetv2_hf/scannetv2/scans/scene0578_01,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,81,64,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0578_01
yifei_scannetv2_hf__scannetv2__scans__scene0578_02,yifei_scannetv2_hf/scannetv2/scans/scene0578_02,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,78,64,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0578_02
yifei_scannetv2_hf__scannetv2__scans__scene0579_02,yifei_scannetv2_hf/scannetv2/scans/scene0579_02,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,41,41,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0579_02
yifei_scannetv2_hf__scannetv2__scans__scene0581_01,yifei_scannetv2_hf/scannetv2/scans/scene0581_01,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,104,64,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0581_01
yifei_scannetv2_hf__scannetv2__scans__scene0584_01,yifei_scannetv2_hf/scannetv2/scans/scene0584_01,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,100,64,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0584_01
yifei_scannetv2_hf__scannetv2__scans__scene0586_02,yifei_scannetv2_hf/scannetv2/scans/scene0586_02,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,41,41,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0586_02
yifei_scannetv2_hf__scannetv2__scans__scene0587_00,yifei_scannetv2_hf/scannetv2/scans/scene0587_00,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,45,45,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0587_00
yifei_scannetv2_hf__scannetv2__scans__scene0597_02,yifei_scannetv2_hf/scannetv2/scans/scene0597_02,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,67,64,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0597_02
yifei_scannetv2_hf__scannetv2__scans__scene0599_00,yifei_scannetv2_hf/scannetv2/scans/scene0599_00,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,126,64,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0599_00
yifei_scannetv2_hf__scannetv2__scans__scene0600_00,yifei_scannetv2_hf/scannetv2/scans/scene0600_00,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,135,64,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0600_00
yifei_scannetv2_hf__scannetv2__scans__scene0600_02,yifei_scannetv2_hf/scannetv2/scans/scene0600_02,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,104,64,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0600_02
yifei_scannetv2_hf__scannetv2__scans__scene0603_00,yifei_scannetv2_hf/scannetv2/scans/scene0603_00,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,205,64,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0603_00
yifei_scannetv2_hf__scannetv2__scans__scene0607_01,yifei_scannetv2_hf/scannetv2/scans/scene0607_01,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,39,39,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0607_01
yifei_scannetv2_hf__scannetv2__scans__scene0613_01,yifei_scannetv2_hf/scannetv2/scans/scene0613_01,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,287,64,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0613_01
yifei_scannetv2_hf__scannetv2__scans__scene0614_01,yifei_scannetv2_hf/scannetv2/scans/scene0614_01,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,73,64,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0614_01
yifei_scannetv2_hf__scannetv2__scans__scene0615_01,yifei_scannetv2_hf/scannetv2/scans/scene0615_01,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,44,44,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0615_01
yifei_scannetv2_hf__scannetv2__scans__scene0620_00,yifei_scannetv2_hf/scannetv2/scans/scene0620_00,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,56,56,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0620_00
yifei_scannetv2_hf__scannetv2__scans__scene0620_01,yifei_scannetv2_hf/scannetv2/scans/scene0620_01,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,30,30,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0620_01
yifei_scannetv2_hf__scannetv2__scans__scene0621_00,yifei_scannetv2_hf/scannetv2/scans/scene0621_00,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,179,64,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0621_00
yifei_scannetv2_hf__scannetv2__scans__scene0622_00,yifei_scannetv2_hf/scannetv2/scans/scene0622_00,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,83,64,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0622_00
yifei_scannetv2_hf__scannetv2__scans__scene0624_00,yifei_scannetv2_hf/scannetv2/scans/scene0624_00,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,87,64,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0624_00
yifei_scannetv2_hf__scannetv2__scans__scene0628_00,yifei_scannetv2_hf/scannetv2/scans/scene0628_00,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,80,64,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0628_00
yifei_scannetv2_hf__scannetv2__scans__scene0630_04,yifei_scannetv2_hf/scannetv2/scans/scene0630_04,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,49,49,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0630_04
yifei_scannetv2_hf__scannetv2__scans__scene0631_00,yifei_scannetv2_hf/scannetv2/scans/scene0631_00,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,60,60,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0631_00
yifei_scannetv2_hf__scannetv2__scans__scene0633_00,yifei_scannetv2_hf/scannetv2/scans/scene0633_00,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,107,64,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0633_00
yifei_scannetv2_hf__scannetv2__scans__scene0640_00,yifei_scannetv2_hf/scannetv2/scans/scene0640_00,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,194,64,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0640_00
yifei_scannetv2_hf__scannetv2__scans__scene0645_01,yifei_scannetv2_hf/scannetv2/scans/scene0645_01,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,349,64,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0645_01
yifei_scannetv2_hf__scannetv2__scans__scene0647_01,yifei_scannetv2_hf/scannetv2/scans/scene0647_01,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,79,64,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0647_01
yifei_scannetv2_hf__scannetv2__scans__scene0653_00,yifei_scannetv2_hf/scannetv2/scans/scene0653_00,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,259,64,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0653_00
yifei_scannetv2_hf__scannetv2__scans__scene0654_01,yifei_scannetv2_hf/scannetv2/scans/scene0654_01,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,116,64,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0654_01
yifei_scannetv2_hf__scannetv2__scans__scene0655_00,yifei_scannetv2_hf/scannetv2/scans/scene0655_00,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,74,64,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0655_00
yifei_scannetv2_hf__scannetv2__scans__scene0656_00,yifei_scannetv2_hf/scannetv2/scans/scene0656_00,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,114,64,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0656_00
yifei_scannetv2_hf__scannetv2__scans__scene0657_00,yifei_scannetv2_hf/scannetv2/scans/scene0657_00,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,85,64,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0657_00
yifei_scannetv2_hf__scannetv2__scans__scene0658_00,yifei_scannetv2_hf/scannetv2/scans/scene0658_00,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,37,37,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0658_00
yifei_scannetv2_hf__scannetv2__scans__scene0662_00,yifei_scannetv2_hf/scannetv2/scans/scene0662_00,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,129,64,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0662_00
yifei_scannetv2_hf__scannetv2__scans__scene0662_01,yifei_scannetv2_hf/scannetv2/scans/scene0662_01,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,143,64,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0662_01
yifei_scannetv2_hf__scannetv2__scans__scene0666_00,yifei_scannetv2_hf/scannetv2/scans/scene0666_00,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,136,64,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0666_00
yifei_scannetv2_hf__scannetv2__scans__scene0669_01,yifei_scannetv2_hf/scannetv2/scans/scene0669_01,yifei_scannetv2_hf,train,yifei_scannetv2_hf:scannetv2,93,64,data/raw/ltm_datasets/yifei_scannetv2_hf/scannetv2/scans/scene0669_01
